ticket_id,created_at,resolved_at,category,sub_issue,product,channel,status,sentiment,agent_id,resolution_time_mins,first_response_mins,csat_score,priority,resolution_type,escalated,repeat_contact,region,customer_tier,chatbot_handled
TKT-09623,2024-10-22 20:40:00,2024-10-22 23:45:00,Shipping,Wrong item delivered,Tablet S,Email,Resolved,Positive,Agent_026,185,29,5,Medium,Technical Fix Applied,Yes,No,Asia Pacific,Standard,No
TKT-09624,2024-04-06 17:50:00,2024-04-07 00:13:00,Complaint,Misleading information given,Tablet S,Phone,Closed,Negative,Agent_036,383,7,5,High,Information Provided,No,No,Asia Pacific,Standard,Yes
TKT-09625,2024-10-31 00:00:00,2024-10-31 07:34:00,Complaint,Poor service experience,Camera 4K,Phone,Resolved,Positive,Agent_034,454,28,3,Critical,Refund Issued,No,No,Middle East,Standard,No
TKT-09626,2024-03-07 07:16:00,2024-03-07 08:07:00,Returns,Return label not received,Tablet S,Chat,Pending,Negative,Agent_019,51,20,4,Medium,Account Updated,No,No,Latin America,Premium,No
TKT-09627,2024-07-11 11:43:00,2024-07-11 19:25:00,Product,Setup assistance needed,Router Plus,Phone,Resolved,Positive,Agent_030,462,56,4,High,Follow-up Scheduled,No,No,North America,Standard,Yes
TKT-09628,2023-03-15 06:38:00,2023-03-15 09:04:00,General Inquiry,Pricing inquiry,Wireless Earbuds,App,Closed,Negative,Agent_002,146,14,5,Critical,Technical Fix Applied,No,No,Asia Pacific,Standard,No
TKT-09629,2023-04-14 06:17:00,2023-04-14 06:29:00,Technical,Software update failed,SmartWatch X,Phone,Pending,Neutral,Agent_017,12,56,5,Critical,No Action Needed,No,No,North America,Standard,No
TKT-09630,2024-11-26 07:47:00,2024-11-26 12:58:00,Returns,Return window expired,Laptop Pro,Email,Closed,Neutral,Agent_028,311,14,5,Low,No Action Needed,Yes,No,Asia Pacific,Standard,Yes
TKT-09631,2024-03-02 12:44:00,2024-03-02 15:11:00,General Inquiry,Feature request,Phone Max,Chat,Resolved,Negative,Agent_012,147,6,2,High,No Action Needed,No,Yes,Latin America,Standard,No
TKT-09632,2024-12-14 03:45:00,2024-12-14 09:24:00,Product,Product not as described,Tablet S,App,Resolved,Positive,Agent_047,339,48,4,Low,Account Updated,Yes,No,Middle East,Standard,No
TKT-09633,2024-03-04 23:29:00,2024-03-05 06:26:00,Complaint,Repeated issues unresolved,Wireless Earbuds,Chat,Resolved,Negative,Agent_044,417,19,3,High,No Action Needed,No,Yes,Latin America,Enterprise,Yes
TKT-09634,2023-05-03 06:14:00,2023-05-03 07:25:00,General Inquiry,Product availability,Wireless Earbuds,Phone,Escalated,Neutral,Agent_049,71,28,5,Medium,Escalated to Tier 2,Yes,No,Europe,Premium,Yes
TKT-09635,2023-03-06 18:39:00,2023-03-06 21:44:00,Complaint,Poor service experience,Phone Max,Social Media,Resolved,Positive,Agent_038,185,35,4,Low,Follow-up Scheduled,No,No,Asia Pacific,Premium,No
TKT-09636,2023-06-12 16:56:00,2023-06-13 00:20:00,Product,Product defective,Router Plus,App,Closed,Positive,Agent_005,444,49,4,Medium,Information Provided,No,Yes,Europe,Standard,No
TKT-09637,2023-02-06 17:37:00,2023-02-06 17:57:00,Product,Missing parts,Tablet S,Phone,Pending,Positive,Agent_009,20,43,4,Medium,Technical Fix Applied,No,No,Europe,Premium,No
TKT-09638,2023-04-12 17:26:00,2023-04-12 20:40:00,Technical,Device not connecting,Tablet S,Social Media,Closed,Positive,Agent_030,194,43,5,Critical,Account Updated,No,Yes,Europe,Premium,No
TKT-09639,2023-08-29 13:25:00,2023-08-29 20:07:00,Returns,Item not eligible for return,Phone Max,App,Resolved,Negative,Agent_013,402,26,1,Low,Account Updated,Yes,Yes,Europe,Standard,Yes
TKT-09640,2024-05-27 14:44:00,2024-05-27 22:22:00,Returns,Return window expired,Camera 4K,Social Media,Escalated,Neutral,Agent_013,458,30,5,Medium,Follow-up Scheduled,No,Yes,Europe,Standard,No
TKT-09641,2023-05-26 20:07:00,2023-05-26 21:54:00,Billing,Charged twice for order,Laptop Pro,Chat,Closed,Neutral,Agent_037,107,9,4,Medium,Follow-up Scheduled,No,No,Europe,Standard,Yes
TKT-09642,2024-07-29 16:21:00,2024-07-29 23:05:00,Complaint,Poor service experience,Wireless Earbuds,Email,Closed,Positive,Agent_028,404,44,1,Low,Refund Issued,No,No,Europe,Standard,Yes
TKT-09643,2023-08-10 10:31:00,2023-08-10 11:35:00,Technical,Login not working,Smart TV,Chat,Closed,Negative,Agent_032,64,44,2,Critical,Information Provided,No,No,Europe,Standard,No
TKT-09644,2023-06-10 01:30:00,2023-06-10 03:08:00,Billing,Charged twice for order,Tablet S,Social Media,Closed,Neutral,Agent_001,98,56,4,High,Technical Fix Applied,No,No,Middle East,Enterprise,No
TKT-09645,2023-02-22 17:00:00,2023-02-22 18:02:00,Complaint,Rude agent interaction,Tablet S,Chat,Pending,Positive,Agent_013,62,1,4,Low,Refund Issued,No,No,Latin America,Standard,No
TKT-09646,2024-09-29 01:38:00,2024-09-29 06:33:00,General Inquiry,Feature request,Laptop Pro,Chat,Resolved,Neutral,Agent_035,295,31,4,Medium,Information Provided,No,No,Europe,Enterprise,Yes
TKT-09647,2024-03-05 22:31:00,2024-03-05 23:14:00,Billing,Charged twice for order,SmartWatch X,App,Pending,Positive,Agent_002,43,50,5,Medium,Refund Issued,Yes,No,Middle East,Premium,No
TKT-09648,2024-07-15 11:03:00,2024-07-15 13:59:00,Product,Product defective,Laptop Pro,Email,Resolved,Negative,Agent_019,176,32,2,Critical,Technical Fix Applied,No,No,Middle East,Standard,No
TKT-09649,2024-11-23 08:44:00,2024-11-23 14:30:00,Account,Subscription management,SmartWatch X,Phone,Pending,Negative,Agent_034,346,18,1,Low,Follow-up Scheduled,No,No,Europe,Standard,No
TKT-09650,2023-08-08 21:54:00,2023-08-09 02:23:00,Billing,Charged twice for order,Phone Max,Chat,Escalated,Neutral,Agent_005,269,28,5,Medium,Account Updated,No,No,Europe,Standard,No
TKT-09651,2024-04-03 16:23:00,,General Inquiry,Feature request,Laptop Pro,Chat,Resolved,Negative,Agent_049,,28,4,Critical,Information Provided,No,Yes,Latin America,Standard,Yes
TKT-09652,2023-12-19 06:03:00,2023-12-19 14:00:00,Product,Warranty claim,Smart TV,Phone,Pending,Positive,Agent_031,477,27,5,Medium,Technical Fix Applied,No,Yes,Middle East,Standard,Yes
TKT-09653,2023-03-09 11:08:00,2023-03-09 14:39:00,Returns,Item not eligible for return,Router Plus,Chat,Escalated,Negative,Agent_020,211,16,5,Low,Order Replaced,No,No,North America,Premium,No
TKT-09654,2023-01-13 11:44:00,2023-01-13 17:24:00,General Inquiry,Compatibility question,Tablet S,Chat,In Progress,Positive,Agent_032,340,52,5,High,Account Updated,No,No,Latin America,Premium,Yes
TKT-09655,2024-08-06 10:29:00,2024-08-06 11:09:00,General Inquiry,Store hours,SmartWatch X,Social Media,Closed,Negative,Agent_032,40,11,5,Medium,Order Replaced,No,No,Latin America,Standard,No
TKT-09656,2023-02-08 14:05:00,2023-02-08 17:48:00,General Inquiry,Pricing inquiry,SmartWatch X,Social Media,Resolved,Neutral,Agent_049,223,6,5,High,Account Updated,No,No,Europe,Premium,No
TKT-09657,2023-07-08 20:29:00,2023-07-09 00:34:00,Complaint,Poor service experience,Smart TV,Chat,Pending,Negative,Agent_042,245,44,5,Low,Technical Fix Applied,No,Yes,Asia Pacific,Enterprise,No
TKT-09658,2023-10-15 18:01:00,2023-10-16 00:52:00,Billing,Charged twice for order,SmartWatch X,Chat,Escalated,Neutral,Agent_016,411,51,4,Medium,Information Provided,No,No,Middle East,Enterprise,No
TKT-09659,2024-12-15 01:18:00,,Billing,Charged twice for order,SmartWatch X,App,Resolved,Neutral,Agent_002,,40,4,High,Information Provided,No,Yes,Asia Pacific,Premium,No
TKT-09660,2023-08-26 10:44:00,,Technical,Performance issues,Phone Max,Email,Pending,Negative,Agent_006,,1,1,Low,Information Provided,No,No,Latin America,Premium,No
TKT-09661,2024-10-24 08:53:00,2024-10-24 12:54:00,Billing,Charged twice for order,Wireless Earbuds,Phone,Resolved,Positive,Agent_001,241,54,4,Critical,No Action Needed,No,No,Middle East,Standard,Yes
TKT-09662,2023-04-26 15:50:00,2023-04-26 17:56:00,Product,Product not as described,Wireless Earbuds,App,Closed,Positive,Agent_041,126,46,3,Medium,Information Provided,No,No,Europe,Standard,No
TKT-09663,2023-03-28 03:51:00,2023-03-28 05:34:00,Shipping,Wrong item delivered,Wireless Earbuds,Email,Resolved,Neutral,Agent_028,103,25,5,Low,Follow-up Scheduled,No,No,Latin America,Standard,Yes
TKT-09664,2024-12-23 01:03:00,,Complaint,Misleading information given,Router Plus,Phone,Pending,Neutral,Agent_025,,20,4,Critical,No Action Needed,No,No,Middle East,Standard,No
TKT-09665,2023-11-13 21:09:00,2023-11-13 21:25:00,Returns,Exchange requested,Smart TV,Chat,Pending,Positive,Agent_035,16,20,3,Critical,Information Provided,No,Yes,Asia Pacific,Standard,Yes
TKT-09666,2023-07-09 12:00:00,2023-07-09 14:08:00,Account,Password reset issue,Router Plus,App,Resolved,Negative,Agent_027,128,1,4,High,Information Provided,No,No,Middle East,Standard,Yes
TKT-09667,2024-12-15 02:23:00,2024-12-15 08:01:00,Technical,Login not working,Router Plus,App,Escalated,Negative,Agent_022,338,25,4,Low,Technical Fix Applied,No,No,Middle East,Standard,No
TKT-09668,2024-10-28 18:12:00,,Product,Warranty claim,Camera 4K,Email,Resolved,Negative,Agent_017,,35,5,Low,Account Updated,No,No,Asia Pacific,Premium,No
TKT-09669,2024-03-22 09:00:00,2024-03-22 16:59:00,Technical,Software update failed,Smart TV,Email,Resolved,Negative,Agent_050,479,28,5,High,Escalated to Tier 2,No,Yes,North America,Premium,No
TKT-09670,2023-04-10 05:39:00,2023-04-10 08:39:00,Technical,Software update failed,Wireless Earbuds,Social Media,Resolved,Negative,Agent_019,180,31,4,Medium,Information Provided,No,No,Latin America,Standard,No
TKT-09671,2024-06-28 13:39:00,2024-06-28 17:21:00,Shipping,Tracking not updating,Camera 4K,Email,Escalated,Negative,Agent_023,222,45,3,Low,Refund Issued,No,No,Latin America,Standard,No
TKT-09672,2024-11-09 13:45:00,2024-11-09 21:30:00,General Inquiry,Feature request,Wireless Earbuds,Phone,Escalated,Neutral,Agent_036,465,28,5,Medium,Technical Fix Applied,No,No,Asia Pacific,Enterprise,No
TKT-09673,2024-02-21 16:30:00,2024-02-21 22:44:00,Account,Subscription management,Router Plus,Email,Pending,Positive,Agent_014,374,7,4,Critical,Escalated to Tier 2,Yes,No,Europe,Standard,No
TKT-09674,2023-10-08 17:22:00,2023-10-09 00:15:00,Technical,Login not working,SmartWatch X,Social Media,Resolved,Neutral,Agent_012,413,14,3,Low,Refund Issued,No,No,Latin America,Standard,No
TKT-09675,2024-04-17 00:27:00,2024-04-17 02:10:00,Returns,Return window expired,SmartWatch X,App,Closed,Neutral,Agent_031,103,54,3,Low,Escalated to Tier 2,No,Yes,Middle East,Premium,Yes
TKT-09676,2023-05-28 14:59:00,2023-05-28 19:38:00,Shipping,Delivery delayed,Router Plus,Email,Resolved,Neutral,Agent_029,279,18,5,Low,Refund Issued,No,No,Asia Pacific,Enterprise,Yes
TKT-09677,2024-04-27 11:10:00,2024-04-27 14:51:00,Shipping,Delivery delayed,Smart TV,Phone,In Progress,Negative,Agent_042,221,31,3,Medium,Information Provided,No,No,North America,Standard,No
TKT-09678,2023-10-12 12:07:00,2023-10-12 15:50:00,Technical,Software update failed,SmartWatch X,Phone,Closed,Negative,Agent_030,223,20,4,High,Escalated to Tier 2,No,No,Europe,Enterprise,No
TKT-09679,2023-08-27 06:54:00,2023-08-27 07:59:00,Product,Setup assistance needed,Router Plus,Phone,Pending,Negative,Agent_018,65,48,5,Low,Order Replaced,No,No,Middle East,Standard,Yes
TKT-09680,2024-06-23 00:39:00,2024-06-23 08:05:00,Account,Subscription management,Laptop Pro,Phone,Resolved,Neutral,Agent_009,446,43,5,Low,Technical Fix Applied,No,No,Europe,Premium,No
TKT-09681,2024-01-22 16:38:00,2024-01-23 00:29:00,Product,Product not as described,Camera 4K,Chat,Resolved,Negative,Agent_014,471,5,4,Medium,Account Updated,No,No,Asia Pacific,Premium,Yes
TKT-09682,2023-07-30 19:46:00,2023-07-30 20:24:00,Complaint,Repeated issues unresolved,Tablet S,Chat,Resolved,Neutral,Agent_021,38,58,3,Low,Technical Fix Applied,No,Yes,Latin America,Premium,No
TKT-09683,2024-10-14 17:11:00,2024-10-14 20:54:00,Shipping,Delivery delayed,SmartWatch X,Chat,Pending,Positive,Agent_003,223,36,4,Low,Information Provided,No,No,North America,Premium,Yes
TKT-09684,2023-02-13 07:56:00,2023-02-13 10:35:00,Billing,Wrong amount billed,Laptop Pro,Social Media,Resolved,Negative,Agent_022,159,42,4,Medium,Escalated to Tier 2,No,No,Latin America,Standard,Yes
TKT-09685,2024-10-11 16:16:00,2024-10-11 16:37:00,Account,Two-factor auth problem,Router Plus,Social Media,Resolved,Neutral,Agent_036,21,17,4,Low,No Action Needed,No,No,Asia Pacific,Standard,No
TKT-09686,2024-06-16 11:03:00,2024-06-16 16:43:00,Technical,Software update failed,Camera 4K,Social Media,Resolved,Negative,Agent_015,340,50,4,Low,Refund Issued,No,No,Latin America,Standard,Yes
TKT-09687,2023-04-17 16:36:00,2023-04-17 20:25:00,Billing,Charged twice for order,SmartWatch X,Phone,Closed,Negative,Agent_002,229,27,4,High,Order Replaced,Yes,No,Europe,Standard,No
TKT-09688,2023-07-25 19:09:00,2023-07-25 22:24:00,Product,Product defective,Router Plus,Social Media,Closed,Positive,Agent_020,195,4,4,High,Technical Fix Applied,No,Yes,North America,Premium,No
TKT-09689,2023-08-11 11:49:00,2023-08-11 13:47:00,Account,Subscription management,Wireless Earbuds,Phone,Pending,Neutral,Agent_014,118,59,3,Medium,Order Replaced,Yes,No,North America,Premium,No
TKT-09690,2023-06-09 06:09:00,2023-06-09 08:23:00,Shipping,Wrong item delivered,Router Plus,Email,Pending,Neutral,Agent_007,134,36,4,Medium,Information Provided,No,No,Latin America,Standard,No
TKT-09691,2023-12-30 17:52:00,2023-12-30 23:38:00,Complaint,Misleading information given,Laptop Pro,App,Resolved,Neutral,Agent_031,346,1,5,Medium,Technical Fix Applied,No,No,Middle East,Premium,No
TKT-09692,2023-06-25 16:18:00,2023-06-25 23:47:00,Complaint,Poor service experience,Router Plus,App,Resolved,Positive,Agent_045,449,54,5,Medium,Escalated to Tier 2,No,No,North America,Standard,No
TKT-09693,2024-07-11 23:48:00,2024-07-12 01:05:00,Product,Product not as described,Tablet S,Chat,Closed,Negative,Agent_011,77,25,5,Low,Technical Fix Applied,No,Yes,Asia Pacific,Premium,Yes
TKT-09694,2023-10-06 18:02:00,2023-10-06 19:15:00,Product,Product not as described,Phone Max,Phone,Pending,Negative,Agent_041,73,56,5,Low,Technical Fix Applied,No,Yes,Latin America,Standard,No
TKT-09695,2023-08-05 15:07:00,,Complaint,Repeated issues unresolved,Router Plus,Chat,Closed,Negative,Agent_015,,34,3,Critical,Refund Issued,No,No,Latin America,Standard,No
TKT-09696,2023-02-15 10:17:00,2023-02-15 12:47:00,Technical,Device not connecting,Camera 4K,Chat,Pending,Negative,Agent_002,150,9,5,Medium,Follow-up Scheduled,Yes,No,North America,Standard,No
TKT-09697,2023-09-08 09:47:00,2023-09-08 13:56:00,Account,Account locked,Wireless Earbuds,App,Pending,Negative,Agent_027,249,9,4,Medium,Follow-up Scheduled,No,No,Europe,Premium,Yes
TKT-09698,2024-11-23 20:38:00,2024-11-24 02:26:00,Account,Subscription management,Tablet S,Email,Resolved,Positive,Agent_042,348,41,4,Medium,Escalated to Tier 2,Yes,Yes,Latin America,Standard,No
TKT-09699,2024-12-07 03:23:00,,Billing,Subscription not cancelled,Tablet S,App,Resolved,Positive,Agent_001,,19,5,Medium,Follow-up Scheduled,No,No,North America,Premium,No
TKT-09700,2023-08-28 02:49:00,2023-08-28 08:28:00,Product,Warranty claim,Tablet S,Email,In Progress,Negative,Agent_005,339,7,5,Low,Refund Issued,No,No,North America,Premium,No
TKT-09701,2024-08-25 16:54:00,2024-08-25 20:57:00,Billing,Refund not received,Router Plus,Email,Closed,Positive,Agent_048,243,47,4,Low,No Action Needed,No,No,Europe,Standard,No
TKT-09702,2023-08-06 08:39:00,2023-08-06 08:47:00,Technical,App keeps crashing,Laptop Pro,App,In Progress,Negative,Agent_027,8,45,5,Low,Escalated to Tier 2,No,No,North America,Standard,No
TKT-09703,2024-08-22 14:37:00,,Returns,Refund not processed,Phone Max,Email,Closed,Positive,Agent_043,,25,1,High,Escalated to Tier 2,No,No,Middle East,Premium,No
TKT-09704,2023-04-22 21:30:00,,General Inquiry,Pricing inquiry,Laptop Pro,Social Media,Closed,Positive,Agent_002,,22,5,Medium,Account Updated,No,No,Europe,Premium,No
TKT-09705,2023-01-16 02:22:00,,General Inquiry,Feature request,Router Plus,App,Closed,Negative,Agent_029,,15,5,Critical,Refund Issued,No,No,Europe,Premium,No
TKT-09706,2024-09-29 09:53:00,2024-09-29 10:57:00,Product,Missing parts,Phone Max,Email,Resolved,Negative,Agent_011,64,1,3,Medium,Account Updated,No,Yes,North America,Premium,Yes
TKT-09707,2024-07-03 03:42:00,,Billing,Subscription not cancelled,Wireless Earbuds,Chat,Resolved,Positive,Agent_043,,56,3,Medium,Account Updated,No,No,Latin America,Standard,No
TKT-09708,2023-11-16 10:57:00,2023-11-16 18:35:00,Shipping,Delivery delayed,Camera 4K,Email,Closed,Neutral,Agent_001,458,39,4,Medium,Order Replaced,No,Yes,Latin America,Standard,Yes
TKT-09709,2023-05-18 15:11:00,2023-05-18 17:25:00,Technical,Login not working,Laptop Pro,Email,Pending,Negative,Agent_038,134,58,5,High,Account Updated,No,Yes,Asia Pacific,Premium,Yes
TKT-09710,2023-07-09 10:43:00,2023-07-09 16:59:00,Shipping,Wrong item delivered,Laptop Pro,Social Media,Resolved,Neutral,Agent_050,376,46,4,Medium,Account Updated,No,No,Asia Pacific,Premium,Yes
TKT-09711,2024-12-31 13:48:00,2024-12-31 17:41:00,Technical,Software update failed,Camera 4K,Social Media,Resolved,Negative,Agent_017,233,53,2,Medium,Escalated to Tier 2,No,No,Latin America,Standard,No
TKT-09712,2024-11-09 18:39:00,,Product,Setup assistance needed,Smart TV,Social Media,Closed,Positive,Agent_023,,50,5,Medium,Follow-up Scheduled,No,No,Latin America,Standard,Yes
TKT-09713,2024-06-01 09:54:00,2024-06-01 13:01:00,Technical,Software update failed,Tablet S,Email,Resolved,Positive,Agent_001,187,38,4,Low,Technical Fix Applied,No,No,Latin America,Standard,No
TKT-09714,2024-09-19 17:10:00,2024-09-19 18:12:00,Account,Subscription management,SmartWatch X,App,Closed,Negative,Agent_041,62,23,4,High,Order Replaced,No,Yes,Asia Pacific,Standard,No
TKT-09715,2023-10-13 20:05:00,,Account,Profile update error,Router Plus,App,Closed,Negative,Agent_007,,30,4,Medium,Information Provided,No,No,Europe,Standard,No
TKT-09716,2023-01-09 09:27:00,2023-01-09 11:07:00,Technical,Performance issues,Phone Max,Phone,Closed,Negative,Agent_031,100,1,1,Low,Account Updated,No,No,Asia Pacific,Premium,No
TKT-09717,2023-12-23 22:28:00,2023-12-24 03:16:00,General Inquiry,Pricing inquiry,SmartWatch X,Chat,Resolved,Neutral,Agent_024,288,5,3,Critical,No Action Needed,No,No,Middle East,Standard,No
TKT-09718,2023-07-09 10:03:00,2023-07-09 17:16:00,General Inquiry,Feature request,Router Plus,Social Media,Pending,Positive,Agent_017,433,33,5,Low,Information Provided,No,No,Latin America,Premium,Yes
TKT-09719,2023-10-25 21:34:00,2023-10-25 22:18:00,Complaint,Misleading information given,Tablet S,Chat,Resolved,Positive,Agent_049,44,3,4,High,Technical Fix Applied,No,No,Europe,Standard,Yes
TKT-09720,2024-11-20 18:47:00,2024-11-21 00:33:00,Billing,Wrong amount billed,Camera 4K,Email,Pending,Neutral,Agent_040,346,36,5,Medium,Account Updated,No,No,Europe,Premium,No
TKT-09721,2023-05-12 15:38:00,2023-05-12 23:20:00,Billing,Charged twice for order,Laptop Pro,Phone,Escalated,Positive,Agent_043,462,21,3,Medium,Refund Issued,Yes,No,Middle East,Enterprise,No
TKT-09722,2023-07-11 16:35:00,2023-07-11 19:25:00,Billing,Wrong amount billed,Phone Max,Social Media,Pending,Neutral,Agent_038,170,23,5,Medium,Refund Issued,No,No,Asia Pacific,Enterprise,No
TKT-09723,2024-08-27 09:58:00,2024-08-27 14:39:00,Product,Setup assistance needed,Smart TV,Phone,Resolved,Positive,Agent_039,281,5,5,High,Account Updated,No,No,Asia Pacific,Standard,No
TKT-09724,2024-08-22 22:24:00,2024-08-22 22:54:00,Billing,Subscription not cancelled,Tablet S,App,Pending,Positive,Agent_044,30,44,4,Medium,Technical Fix Applied,No,No,Europe,Standard,No
TKT-09725,2023-09-18 11:34:00,2023-09-18 18:42:00,Billing,Subscription not cancelled,Smart TV,Phone,Closed,Negative,Agent_002,428,38,5,Medium,Information Provided,No,No,North America,Premium,Yes
TKT-09726,2023-03-02 19:40:00,2023-03-03 02:42:00,Product,Setup assistance needed,Wireless Earbuds,Social Media,Closed,Positive,Agent_004,422,41,2,High,Follow-up Scheduled,No,No,Asia Pacific,Enterprise,No
TKT-09727,2023-09-23 19:12:00,2023-09-24 00:11:00,Technical,App keeps crashing,Laptop Pro,App,Resolved,Neutral,Agent_027,299,1,2,High,Technical Fix Applied,No,No,Latin America,Enterprise,No
